"uid","scenario_id","t","routed_agent","route_reason","route_forced","route_invalid","routing_hit","is_decision_maker","valid_actions","executed_action","fact_id","invalid_reason","agent_response","agent_raw","insight","revealed_after"
"60","power_outage_island","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","When backup generators were switched on, communication remained down island-wide, but water pumps worked.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""When backup generators were switched on, communication remained down island-wide, but water pumps worked.""}","SETTLED VALUES: answer: Main Generator Room. STILL OPEN: Water Pump Facility, Communication Tower. What caused the lightning strike? What is the connection status of the Communication Tower? NEXT: Confirm the lightning strike's impact on the generator and verify the tower's status.","PF1"
"60","power_outage_island","1","A3","","0","0","1","0","free|reveal","reveal","PF2","","After midnight, instruments in the water pump facility still reported water flow until 1:15am, despite the main generator already being offline.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""After midnight, instruments in the water pump facility still reported water flow until 1:15am, despite the main generator already being offline.""}","SETTLED VALUES: answer: Main Generator Room. STILL OPEN: Water Pump Facility, Communication Tower. What caused the lightning strike? What is the connection status of the Communication Tower? NEXT: Confirm the lightning strike's impact on the generator and verify the tower's status.","PF1|PF2"
"60","power_outage_island","2","A4","","0","0","1","0","free|reveal","reveal","PF3","","Engineering records show the Communication Tower has a separate lightning grounding system, but the system's surge indicator was triggered during the night.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""Engineering records show the Communication Tower has a separate lightning grounding system, but the system's surge indicator was triggered during the night.""}","SETTLED VALUES: answer: Main Generator Room. STILL OPEN: Water Pump Facility, Communication Tower. What caused the lightning strike? What is the connection status of the Communication Tower? NEXT: Confirm the lightning strike's impact on the generator and verify the tower's status.","PF1|PF2|PF3"
"60","power_outage_island","3","A5","","0","0","1","0","free|reveal","reveal","PF4","","A technician dispatched to the generator room after dawn found no evidence of a fire, breach, or power relay issue.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""A technician dispatched to the generator room after dawn found no evidence of a fire, breach, or power relay issue.""}","SETTLED VALUES: answer: Main Generator Room. STILL OPEN: Water Pump Facility, Communication Tower. What caused the lightning strike? What is the connection status of the Communication Tower? NEXT: Confirm the lightning strike's impact on the generator and verify the tower's status.","PF1|PF2|PF3|PF4"
"60","power_outage_island","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Main Generator Room""}, ""credited_facts"": [""S4"", ""PF1"", ""PF4""], ""justification_fact_ids"": [""S4"", ""PF1"", ""PF4""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Main Generator Room""}, ""credited_facts"": [""S4"", ""PF1"", ""PF4""], ""justification_fact_ids"": [""S4"", ""PF1"", ""PF4""]}}","SETTLED VALUES: answer: Main Generator Room. STILL OPEN: Water Pump Facility, Communication Tower. What caused the lightning strike? What is the connection status of the Communication Tower? NEXT: Confirm the lightning strike's impact on the generator and verify the tower's status.","PF1|PF2|PF3|PF4"
"61","company_acquisition_decision","0","A3","","0","0","1","0","free|reveal","reveal","PF2","","Option C's lost customer had already announced a plan to return if the founders remain on board post-acquisition.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Option C's lost customer had already announced a plan to return if the founders remain on board post-acquisition.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3, S4], justification_fact_ids: [S1, S4]. STILL OPEN: answer. What is the firm’s priority: growth, stability, or innovation? NEXT: Confirm the legal status of Option A and clarify the impact of the lost customer on Option C.","PF2"
"61","company_acquisition_decision","1","A4","","0","0","1","0","free|reveal","reveal","PF3","","Option A's key patent, responsible for most of its value, expires next year and cannot be renewed.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""Option A's key patent, responsible for most of its value, expires next year and cannot be renewed.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3, S4], justification_fact_ids: [S1, S4]. STILL OPEN: answer. What is the firm’s priority: growth, stability, or innovation? NEXT: Confirm the legal status of Option A and clarify the impact of the lost customer on Option C.","PF2|PF3"
"61","company_acquisition_decision","2","A5","","0","0","1","0","free|reveal","reveal","PF4","","Option B's largest clients have contracts that cannot be transferred if the company changes ownership, and the sales team is not able to renegotiate them.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Option B's largest clients have contracts that cannot be transferred if the company changes ownership, and the sales team is not able to renegotiate them.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3, S4], justification_fact_ids: [S1, S4]. STILL OPEN: answer. What is the firm’s priority: growth, stability, or innovation? NEXT: Confirm the legal status of Option A and clarify the impact of the lost customer on Option C.","PF2|PF3|PF4"
"61","company_acquisition_decision","3","A2","","0","0","1","0","free|reveal","reveal","PF1","","Option B's chief engineer, responsible for the core product, will resign immediately after any acquisition, and she is not under a non-compete agreement.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""Option B's chief engineer, responsible for the core product, will resign immediately after any acquisition, and she is not under a non-compete agreement.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3, S4], justification_fact_ids: [S1, S4]. STILL OPEN: answer. What is the firm’s priority: growth, stability, or innovation? NEXT: Confirm the legal status of Option A and clarify the impact of the lost customer on Option C.","PF1|PF2|PF3|PF4"
"61","company_acquisition_decision","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Option C: Logistics software company""}, ""credited_facts"": [""S2"", ""PF2""], ""justification_fact_ids"": [""S2"", ""PF2""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Option C: Logistics software company""}, ""credited_facts"": [""S2"", ""PF2""], ""justification_fact_ids"": [""S2"", ""PF2""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3, S4], justification_fact_ids: [S1, S4]. STILL OPEN: answer. What is the firm’s priority: growth, stability, or innovation? NEXT: Confirm the legal status of Option A and clarify the impact of the lost customer on Option C.","PF1|PF2|PF3|PF4"
"62","Emergency Event Relocation","0","A4","","0","0","1","0","free|reveal","reveal","PF3","","River Pavilion's kitchen experienced a brief electrical short circuit this morning; staff report the smell of burning wires lingered but cleared quickly.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""River Pavilion's kitchen experienced a brief electrical short circuit this morning; staff report the smell of burning wires lingered but cleared quickly.""}","SETTLED VALUES: Garden Hall - roof leak (S1), River Pavilion - dry and safe (S2), Mountain Lodge - backup power (S3). STILL OPEN: Mountain Lodge - road open? NEXT: Confirm road accessibility for Mountain Lodge.","PF3"
"62","Emergency Event Relocation","1","A5","","0","0","1","0","free|reveal","reveal","PF4","","Maintenance at River Pavilion discovered areas under the wooden floor feel spongy; one floorboard was discovered to be cracked, but staff covered the area with a mat for now.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Maintenance at River Pavilion discovered areas under the wooden floor feel spongy; one floorboard was discovered to be cracked, but staff covered the area with a mat for now.""}","SETTLED VALUES: Garden Hall - roof leak (S1), River Pavilion - dry and safe (S2), Mountain Lodge - backup power (S3). STILL OPEN: Mountain Lodge - road open? NEXT: Confirm road accessibility for Mountain Lodge.","PF3|PF4"
"62","Emergency Event Relocation","2","A2","","0","0","1","0","free|reveal","reveal","PF1","","The access road to Mountain Lodge was completely blocked by fallen trees at 8am, and campus maintenance does not expect it to be cleared today.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""The access road to Mountain Lodge was completely blocked by fallen trees at 8am, and campus maintenance does not expect it to be cleared today.""}","SETTLED VALUES: Garden Hall - roof leak (S1), River Pavilion - dry and safe (S2), Mountain Lodge - backup power (S3). STILL OPEN: Mountain Lodge - road open? NEXT: Confirm road accessibility for Mountain Lodge.","PF1|PF3|PF4"
"62","Emergency Event Relocation","3","A3","","0","0","1","0","free|reveal","reveal","PF2","","A Pavilion staff member disclosed that mold was discovered under the kitchen sink during setup; he worries it could affect food safety if it gets stirred up during cooking.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""A Pavilion staff member disclosed that mold was discovered under the kitchen sink during setup; he worries it could affect food safety if it gets stirred up during cooking.""}","SETTLED VALUES: Garden Hall - roof leak (S1), River Pavilion - dry and safe (S2), Mountain Lodge - backup power (S3). STILL OPEN: Mountain Lodge - road open? NEXT: Confirm road accessibility for Mountain Lodge.","PF1|PF2|PF3|PF4"
"62","Emergency Event Relocation","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""River Pavilion""}, ""credited_facts"": [""S2"", ""PF3"", ""PF4""], ""justification_fact_ids"": [""S2"", ""PF3"", ""PF4""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""River Pavilion""}, ""credited_facts"": [""S2"", ""PF3"", ""PF4""], ""justification_fact_ids"": [""S2"", ""PF3"", ""PF4""]}}","SETTLED VALUES: Garden Hall - roof leak (S1), River Pavilion - dry and safe (S2), Mountain Lodge - backup power (S3). STILL OPEN: Mountain Lodge - road open? NEXT: Confirm road accessibility for Mountain Lodge.","PF1|PF2|PF3|PF4"
"63","Office Outbreak Mystery","0","A4","","0","0","1","0","free|reveal","reveal","PF3","","A client who brought their own bottled water and packed lunch became sick late in the afternoon, but spent the afternoon in Meeting Room 4 near the sick employees.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""A client who brought their own bottled water and packed lunch became sick late in the afternoon, but spent the afternoon in Meeting Room 4 near the sick employees.""}","SETTLED VALUES: Cafeteria Food: 'All 12 sick employees had lunch in the company cafeteria on the day symptoms began.' Contaminated Water Supply: 'Water samples from office faucets showed no immediate contamination in preliminary tests.' Airborne Toxin from HVAC: UNKNOWN. STILL OPEN: Airborne Toxin from HVAC. What HVAC maintenance records or air quality data exist? NEXT: Confirm if any HVAC maintenance records or air quality data are available.","PF3"
"63","Office Outbreak Mystery","1","A3","","0","0","1","0","free|reveal","reveal","PF2","","The building’s air vents have been malfunctioning for two days, with an unusual odor reported throughout the open-plan office area, but not in the cafeteria itself.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""The building’s air vents have been malfunctioning for two days, with an unusual odor reported throughout the open-plan office area, but not in the cafeteria itself.""}","SETTLED VALUES: Cafeteria Food: 'All 12 sick employees had lunch in the company cafeteria on the day symptoms began.' Contaminated Water Supply: 'Water samples from office faucets showed no immediate contamination in preliminary tests.' Airborne Toxin from HVAC: UNKNOWN. STILL OPEN: Airborne Toxin from HVAC. What HVAC maintenance records or air quality data exist? NEXT: Confirm if any HVAC maintenance records or air quality data are available.","PF2|PF3"
